,DATE,USERS_DOING_TRANSACTIONS,USERS_RECEIVING_TOKENS,MATIC_PRICE
351,2021-06-03 00:00:00.000,52676,35551,1.815145394
352,2021-06-04 00:00:00.000,48347,32503,1.667654296
353,2021-06-05 00:00:00.000,48325,30323,1.616288209
354,2021-06-06 00:00:00.000,46253,25997,1.55093662
355,2021-06-07 00:00:00.000,62621,30020,1.638556563
356,2021-06-08 00:00:00.000,58333,30470,1.441870584
357,2021-06-09 00:00:00.000,62123,28207,1.45029658
358,2021-06-10 00:00:00.000,69262,36041,1.432136533
359,2021-06-11 00:00:00.000,76578,47910,1.341991081
360,2021-06-12 00:00:00.000,65595,28914,1.262222237
361,2021-06-13 00:00:00.000,67767,33465,1.371188561
362,2021-06-14 00:00:00.000,87255,44622,1.47984808
363,2021-06-15 00:00:00.000,107316,49977,1.631827804
364,2021-06-16 00:00:00.000,112730,57740,1.574790359
365,2021-06-17 00:00:00.000,114111,66871,1.508461887
366,2021-06-18 00:00:00.000,94013,44976,1.429436838
367,2021-06-19 00:00:00.000,84654,38301,1.389610641
368,2021-06-20 00:00:00.000,83322,41810,1.364445541
369,2021-06-21 00:00:00.000,91581,44407,1.292311168
370,2021-06-22 00:00:00.000,90952,45297,1.109432466
371,2021-06-23 00:00:00.000,90461,41905,1.160644722
372,2021-06-24 00:00:00.000,88291,39910,1.184681968
373,2021-06-25 00:00:00.000,86380,40500,1.170595089
374,2021-06-26 00:00:00.000,74634,37764,1.05080861
375,2021-06-27 00:00:00.000,82840,44047,1.067228577
376,2021-06-28 00:00:00.000,88442,43614,1.109265861
377,2021-06-29 00:00:00.000,104247,46535,1.168881329
378,2021-06-30 00:00:00.000,89493,44818,1.139528579
379,2021-07-01 00:00:00.000,93349,47065,1.105557922
380,2021-07-02 00:00:00.000,84802,43323,1.073364048
381,2021-07-03 00:00:00.000,83808,47271,1.115310346
382,2021-07-04 00:00:00.000,87758,45521,1.140940898
383,2021-07-05 00:00:00.000,111148,50063,1.124477712
384,2021-07-06 00:00:00.000,102895,58062,1.126946883
385,2021-07-07 00:00:00.000,91140,49765,1.145789288
386,2021-07-08 00:00:00.000,83404,42262,1.086240677
387,2021-07-09 00:00:00.000,108889,48211,1.044572718
388,2021-07-10 00:00:00.000,88250,42436,1.041258284
389,2021-07-11 00:00:00.000,86062,43086,1.037851759
390,2021-07-12 00:00:00.000,124229,57563,1.022697108
391,2021-07-13 00:00:00.000,101626,51203,0.9724639438
392,2021-07-14 00:00:00.000,91561,45898,0.9248991473
393,2021-07-15 00:00:00.000,92986,51090,0.8995305441
394,2021-07-16 00:00:00.000,93326,51051,0.8676759152
395,2021-07-17 00:00:00.000,92558,48101,0.8024601175
396,2021-07-18 00:00:00.000,93065,47937,0.8251250876
397,2021-07-19 00:00:00.000,110500,53457,0.7715255588
398,2021-07-20 00:00:00.000,101810,54254,0.6880108292
399,2021-07-21 00:00:00.000,105399,52295,0.8010588584
400,2021-07-22 00:00:00.000,110301,55237,0.8906900205
401,2021-07-23 00:00:00.000,105887,60333,0.9050663753
